card_id,company,card_name,card_type,network,is_domestic_foreign,has_transport,annual_fee_dom_basic,annual_fee_dom_premium,annual_fee_for_basic,annual_fee_for_premium,annual_fee_notes,min_performance,summary,image_url,link_url,has_cashback,fee_content,updated_at
04336,국민,KB국민 청호나이스Ⅱ카드,신용,"Local,Mastercard,JCB",TRUE,TRUE,15000,0,15000,0,"국내전용: 15,000원 / JCB(K-WORLD): 15,000원 / MASTER카드: 15,000원",300000,렌탈료 자동납부 1.2 /1.7 만원 청구할인,https://img1.kbcard.com/ST/img/cxc/kbcard/upload/img/product/04336_img.png,https://card.kbcard.com/CRD/DVIEW/HCAMCXPRICAC0076?mainCC=a&cooperationcode=04336,TRUE,"<table class=""benefit-table""><tr><th>구 분</th><th>기본연회비(회원별)</th><th>제휴연회비(카드별)</th><th>합 계</th></tr><tr><th>국내전용</th><td rowspan=""2"">7천원</td><td rowspan=""2"">8천원</td><td rowspan=""2"">1만5천원</td></tr><tr><th>해외겸용 K-WORLD(JCB타입)/ Master</th></tr></table>
- 연회비는 카드발급 시점을 기준으로 1년 단위로 청구되며, 초회/차기년도 연회비 면제 조건은 없습니다.
[연회비 반환 기준]
- 회원이 유효기간이 도래하기 전에 카드를 해지한 경우 연회비 반환금액은 계약을 해지한 날부터 일 단위로 계산하여 산정하며, 10영업일 이내에 반환처리됩니다.
다만, 부가서비스 제공 내역 확인에 시간이 소요되는 등의 불가피한 사유로 10영업일 이내에 반환하기 어려운 경우 계약 해지일로부터 3개월 이내에 반환할 수 있습니다. 회원이 이미 납부한 연회비에 반영된 다음의 비용은 금액산정에서 제외됩니다. ① 카드의 발행/배송 등 카드발급(신규발급)에 소요된 비용 ② 카드 이용 시 제공되는 추가적인 혜택(기프트 제공 비용)등 부가서비스 제공에 소요된 비용",2026-06-05 17:24
04348,국민,KT 스카이라이프 KB카드,신용,"Local,Mastercard,JCB",TRUE,TRUE,20000,0,20000,0,"(모바일단독: 14,000원)",300000,KT스카이라이프 자동납부 5/11 천원 청구할인,https://img1.kbcard.com/ST/img/cxc/kbcard/upload/img/product/04348_img.png,https://card.kbcard.com/CRD/DVIEW/HCAMCXPRICAC0076?mainCC=a&cooperationcode=04348,TRUE,"<table class=""benefit-table""><tr><th>구 분</th><th>기본연회비</th><th>제휴연회비</th><th>합 계</th><th>브랜드</th></tr><tr><th>일반(실물카드)</th><td>7,000원</td><td>13,000원</td><td>20,000원</td><td rowspan=""2"">국내전용(Local)/ 국내외겸용(Master)</td></tr><tr><th>모바일단독카드</th><td>1,000원</td><td>13,000원</td><td>14,000원</td></tr></table>
- 연회비는 카드발급 시점을 기준으로 1년 단위로 청구되며, 최초/2차년도 연회비 면제 조건은 없습니다.
- 해당 카드 연회비(기본연회비+제휴연회비)는 카드별로 청구됩니다.
[연회비 반환 기준]
- 회원이 유효기간이 도래하기 전에 카드를 해지한 경우, 연회비 반환금액은 계약을 해지한 날부터 일 단위로 계산하여 산정하며, 10영업일 이내에 반환 처리 됩니다. 다만, 부가서비스 제공내역 확인에 시간이 소요되는 등의 불가피한 사유로 10영업일 이내에 반환하기 어려운 경우, 계약 해지일로부터 3개월 이내에 반환할 수 있습니다.  회원이 이미 납부한 연회비에 반영된 다음의 비용은 금액산정에서 제외됩니다. ① 카드의 발행·배송 등 카드발급(신규발급)에 소요된 비용 ② 카드 이용 시 제공되는 추가적인 혜택 (기프트 제공 비용) 등 부가서비스 제공에 소요된 비용",2026-06-05 17:24
04351,국민,토스모바일 KB국민카드,신용,"Local,Mastercard,JCB",TRUE,TRUE,20000,0,20000,0,"국내전용: 20,000원 / MASTER카드: 20,000원",300000,토스모바일 통신요금 자동납부 7천/1.1만원 청구할인,https://img1.kbcard.com/ST/img/cxc/kbcard/upload/img/product/04351_img.png,https://card.kbcard.com/CRD/DVIEW/HCAMCXPRICAC0076?mainCC=a&cooperationcode=04351,TRUE,"<table class=""benefit-table""><tr><th>구분</th><th>기본 연회비(회원별)</th><th>제휴 연회비(카드별)</th><th>합계</th></tr><tr><th>국내전용(Local)</th><td rowspan=""2"">7천원</td><td rowspan=""2"">1만3천원</td><td rowspan=""2"">2만원</td></tr><tr><th>해외겸용(Master)</th></tr></table>
- 연회비는 카드발급 시점을 기준으로 1년 단위로 청구되며, 초회/차기년도 연회비 면제조건은 없습니다.
[연회비 반환 기준]
- 회원이 유효기간이 도래하기 전에 카드를 해지한 경우, 연회비 반환금액은 계약을 해지한 날부터 일할 계산하여 산정하며 10영업일 이내에 반환처리 됩니다. 다만, 부가서비스 제공내역 확인에 시간이 소요되는 등 불가피한 사유로 10영업일 이내에 반환이 어려운 경우, 계약 해지일부터 3개월 이내에 반환할 수 있습니다. 회원이 이미 납부한 연회비에 반영된 다음의 비용은 금액산정에서 제외됩니다. ① 카드의 발행·배송 등 카드발급(신규발급)에 소요된 비용 ② 카드 이용 시 제공되는 추가적인 혜택(기프트 제공 비용) 등 부가서비스 제공에 소요된 비용
① 카드의 발행·배송 등 카드발급(신규발급)에 소요된 비용
② 카드 이용 시 제공되는 추가적인 혜택(기프트 제공 비용) 등 부가서비스 제공에 소요된 비용",2026-06-05 17:24
04361,국민,이마트II KB국민카드,신용,"Local,VISA",True,TRUE,15000,0,15000,0,"국내전용: 15,000원 / VISA카드: 15,000원",500000,이마트/트레이더스 최대 30% 청구할인 | 스타벅스&생활업종 최대 10% 청구할인 | 구독서비스 10% 청구할인,https://img1.kbcard.com/ST/img/cxc/kbcard/upload/img/product/04361_img.png,https://card.kbcard.com/CRD/DVIEW/HCAMCXPRICAC0076?mainCC=a&cooperationcode=04361,TRUE,"<table class=""benefit-table""><tr><th>구분</th><th>기본연회비(회원별)</th><th>제휴연회비(카드별)</th><th>합계</th></tr><tr><td>국내전용(Local)</td><td rowspan=""2"">7,000원</td><td rowspan=""2"">8,000원</td><td rowspan=""2"">15,000원</td></tr><tr><td>국내외겸용(Visa)</td></tr></table>
[연회비 면제 조건]
- 초회/차기년도 연회비 면제 조건은 없습니다.
[연회비 반환 기준]
- 회원이 유효기간이 도래하기 전에 카드를 해지한 경우 연회비 반환금액은 계약을 해지한 날부터 일 단위로 계산하여 산정하며, 10영업일 이내에 반환 처리됩니다. 부가서비스 제공 내역 확인에 시간이 소요되는 등의 불가피한 사유로 10영업일 이내에 반환하기 어려운 경우 계약 해지일부터 3개월 이내에 반환할 수 있습니다. 이 경우 회원이 이미 납부한 연회비에 반영된 다음의 비용은 금액 산정에서 제외됩니다. ① 카드의 발행, 배송 등 카드발급(신규발급)에 소요된 비용 ② 카드 이용 시 제공되는 추가적인 혜택(기프트 제공 비용) 등 부가서비스 제공에 소요된 비용
- ① 카드의 발행, 배송 등 카드발급(신규발급)에 소요된 비용
- ② 카드 이용 시 제공되는 추가적인 혜택(기프트 제공 비용) 등 부가서비스 제공에 소요된 비용",2026-06-05 11:20
04420,국민,제주항공 J 포인트 KB국민카드,신용,"Local,JCB",FALSE,TRUE,20000,0,0,0,"JCB(K-WORLD): 20,000원",300000,"J 포인트 1,200원당 10 P 적립 | 공항라운지 연 2회 무료이용",https://img1.kbcard.com/ST/img/cxc/kbcard/upload/img/product/04420_img.png,https://card.kbcard.com/CRD/DVIEW/HCAMCXPRICAC0076?mainCC=a&cooperationcode=04420,FALSE,"<table class=""benefit-table""><tr><th>구분</th><th>기본연회비(회원별)</th><th>제휴연회비(카드별)</th><th>합계</th></tr><tr><th>K-WORLD(JCB타입)</th><td>7천원</td><td>13천원</td><td>2만원</td></tr></table>
- 연회비 면제 조건이 없습니다.
- 가족카드는 연회비가 부과되지 않습니다.
- 카드 연회비는 매년 카드 발급 월(단, 초회년도에는 최초 이용일 기준 해당 결제 월에, 2개월 이내 이용 실적이 없는 경우에는 2개월 경과일 기준 해당 결제 월)기준으로 1년 단위로 청구되며, 1년 이상 이용실적이 없는 카드의 연회비는 청구하지 않습니다.
[[연회비 반환 기준]]
- 회원이 유효기간이 도래하기 전에 카드를 해지하는 경우 연회비 반환 금액은 계약을 해지한 날로부터 일할 계산하여 산정하며, 10영업일 이내에 반환 처리 됩니다. 다만 불가피한 사유로 10영업일 이내에 반환하기 어려운 경우 계약 해지 날부터 3개월 이내에 반환할 수 있습니다. 이 경우 회원이 이미 납부한 연회비에 반영된 다음 비용은 금액산정에서 제외됩니다. ① 카드의 발행/배송 등 카드발급(신규발급)에 소요된 비용 ② 카드 이용 시 제공되는 추가적인 혜택(기프트 제공 비용) 등 부가서비스 제공에 소요된 비용",2026-06-05 17:24
04423,국민,코웨이Ⅱ 카드,신용,"Local,Mastercard,JCB",TRUE,TRUE,30000,0,30000,0,"JCB(K-WORLD): 30,000원 / MASTER카드: 30,000원",400000,코웨이 렌탈료 1.5~2 만원 청구할인 | 코웨이 연간리워드 5~10% 적립 | 놀이공원 30~50% 현장할인,https://img1.kbcard.com/ST/img/cxc/kbcard/upload/img/product/04423_img.png,https://card.kbcard.com/CRD/DVIEW/HCAMCXPRICAC0076?mainCC=a&cooperationcode=04423,TRUE,"<table class=""benefit-table""><tr><th>브랜드</th><th>기본연회비(회원별)</th><th>제휴연회비(카드별)</th><th>합계</th></tr><tr><th>K-World(JCB)</th><td rowspan=""2"">7천원</td><td rowspan=""2"">2만 3천원</td><td rowspan=""2"">3만원</td></tr><tr><th>Master</th></tr></table>
- 초회/차기년도 연회비 면제조건은 없습니다.
- 가족카드는 본인카드와 동일 브랜드의 동일 Type에 한해 신청이 가능하며, 연회비가 청구되지 않습니다.
- K-WORLD(JCB타입)은 국내 및 JCB해외 가맹점에서 이용 가능한 KB국민카드의 고유 브랜드입니다.
[연회비 반환 기준]
- 회원이 유효기간이 도래하기 전에 카드를 해지한 경우, 연회비 반환금액은 계약을 해지한 날부터 일할 계산하여 산정하며 10영업일 이내에 반환처리 됩니다. 다만, 불가피한 사유로 10영업일 이내에 반환이 어려운 경우, 계약 해지일로부터 3개월 이내에 반환할 수 있습니다.  회원이 이미 납부한 연회비에 반영된 다음의 비용은 금액산정에서 제외됩니다. ① 카드의 발행ㆍ배송 등 카드발급(신규발급)에 소요된 비용 (단, 2차년도 이후는 발급비용 차감 없음) ② 카드 이용시 제공되는 추가적인 혜택(기프트 제공 비용) 등 부가서비스 제공에 소요된 비용
- ① 카드의 발행ㆍ배송 등 카드발급(신규발급)에 소요된 비용 (단, 2차년도 이후는 발급비용 차감 없음)
- ② 카드 이용시 제공되는 추가적인 혜택(기프트 제공 비용) 등 부가서비스 제공에 소요된 비용",2026-06-05 17:24
04434,국민,삼성페이 KB국민카드,신용,"Local,Mastercard",TRUE,TRUE,15000,0,15000,0,"JCB(K-WORLD): 15,000원 / MASTER카드: 15,000원",400000,삼성 페이 간편결제 10% 청구할인 | 주요 생활영역 5% 청구할인,https://img1.kbcard.com/ST/img/cxc/kbcard/upload/img/product/04434_img.png,https://card.kbcard.com/CRD/DVIEW/HCAMCXPRICAC0076?mainCC=a&cooperationcode=04434,TRUE,"<table class=""benefit-table""><tr><th>브랜드</th><th>기본연회비(회원별)</th><th>제휴연회비(카드별)</th><th>합계</th></tr><tr><th>K-WORLD (JCB타입)</th><td rowspan=""2"">7천원</td><td rowspan=""2"">8천원</td><td rowspan=""2"">1만5천원</td></tr><tr><th>Master</th></tr></table>
- 초회/차기년도 연회비 면제 조건이 없습니다.
- 가족카드는 본인카드와 동일 브랜드의 동일Type에 한해 신청이 가능하며, 연회비가 청구되지 않습니다.
- K-World(JCB타입)은 국내 및 JCB해외가맹점에서 이용 가능한 KB국민카드 고유 브랜드 입니다.(JCB 해외우대 서비스 동일 제공)
[연회비 반환 기준]
- 회원이 유효기간이 도래하기 전에 카드를 해지한 경우 연회비 반환금액은 계약을 해지한 날부터 일할 계산하여 산정하며, 10영업일 이내에 반환처리 됩니다. 부가서비스 제공내역 확인에 시간이 소요되는 등의  불가피한 사유로 10영업일 이내에 반환하기 어려운 경우 계약 해지일부터 3개월 이내에 반환할 수 있습니다. 이 경우 회원이 이미 납부한 연회비에 반영된 다음의 비용은 금액산정에서 제외됩니다. ① 카드의 발행,배송 등 카드발급(신규발급)에 소요된 비용 ② 카카드 이용시 제공되는 추가적인 혜택(기프트 제공 비용) 등 부가서비스 제공에 소요된 비용",2026-06-05 17:24
09060,국민,CU KB국민카드,신용,"Local,Mastercard",True,TRUE,20000,0,20000,0,"(모바일단독: 14,000원)",400000,CU 최대 50% 청구 할인 | 이동 통신 요금 자동납부 5% 청구 할인 | OTT 정기결제 10% 청구 할인,https://img1.kbcard.com/ST/img/cxc/kbcard/upload/img/product/09060_img.png,https://card.kbcard.com/CRD/DVIEW/HCAMCXPRICAC0076?mainCC=a&cooperationcode=09060,TRUE,"<table class=""benefit-table""><tr><th>구분</th><th>발급유형</th><th>기본연회비</th><th>제휴연회비</th><th>합계</th></tr><tr><th rowspan=""2"">국내전용(Local) /국내외겸용(Master)</th><td>일반(실물카드)</td><td>7천원</td><td>1만3천원</td><td>2만원</td></tr><tr><td>모바일 단독카드</td><td>1천원</td><td>1만3천원</td><td>1만4천원</td></tr></table>
- 연회비는 카드발급 시점을 기준으로 1년 단위로 청구되며,  초회/차기년도 연회비 면제조건은 없습니다.
[연회비 반환 기준]
- 회원이 유효기간이 도래하기 전에 카드를 해지한 경우, 연회비 반환금액은 계약을 해지한 날부터 일할 계산하여 산정하며 10영업일 이내에 반환처리 됩니다. 다만, 부가서비스 제공내역 확인에 시간이 소요되는 등 불가피한 사유로 10영업일 이내에 반환이 어려운 경우, 계약 해지일부터 3개월 이내에 반환할 수 있습니다. 회원이 이미 납부한 연회비에 반영된 다음의 비용은 금액산정에서 제외됩니다. ① 카드의 발행·배송 등 카드발급(신규발급)에 소요된 비용 ② 카드 이용 시 제공되는 추가적인 혜택(기프트 제공 비용) 등 부가서비스 제공에 소요된 비용
① 카드의 발행·배송 등 카드발급(신규발급)에 소요된 비용
② 카드 이용 시 제공되는 추가적인 혜택(기프트 제공 비용) 등 부가서비스 제공에 소요된 비용
- 모바일 단독카드 신청 시 'KB국민모바일회원약관'을 반드시 확인하시기 바랍니다.
- CU KB국민카드를 모바일 단독카드로 발급받는 경우 국내 일부 및 해외 오프라인 가맹점에서 사용이 제한됩니다.
- 모바일 단독카드란 카드 실물없이 스마트폰 앱에 카드정보를 등록하여 모바일로 이용 가능한 카드입니다.(KB Pay 방식)
- ‘모바일 단독카드’와 ‘기타 일반 KB국민카드’ 동시 보유 시 기본연회비는 ‘해당 일반카드’ 기준으로 청구되며, 제휴연회비는 상품별로 청구됩니다.
- 모바일 단독카드로 이용할 수 있는 국내 오프라인 가맹점은 [KB국민카드 홈페이지 > 서비스 > 결제서비스 > KB Pay > KB Pay 가맹점]에서 확인 가능합니다.",2026-06-05 9:53
09064,국민,KB국민 Easy shopping카드,신용,"Local,Mastercard,JCB",TRUE,TRUE,15000,0,15000,0,"(모바일단독: 9,000원)",500000,Shopping 서비스 10% 포인트리 적립 | 선택서비스 (택1) 5% 포인트리 적립 | +KB Pay 서비스 5% 온라인쇼핑몰 KB Pay 이용 시 포인트리 추가적립,https://img1.kbcard.com/ST/img/cxc/kbcard/upload/img/product/09064_img.png,https://card.kbcard.com/CRD/DVIEW/HCAMCXPRICAC0076?mainCC=a&cooperationcode=09064,FALSE,"<table class=""benefit-table""><tr><th>구분</th><th>브랜드</th><th>기본 연회비(회원별)</th><th>제휴연회비(카드별)</th><th>합계</th></tr><tr><td rowspan=""2"">일반카드</td><td>국내전용</td><td rowspan=""2"">7천원</td><td rowspan=""2"">8천원</td><td rowspan=""2"">1만5천원</td></tr><tr><td>국내외겸용 (K-World(JCB)/Master)</td></tr><tr><td rowspan=""2"">모바일 단독카드</td><td>국내전용</td><td rowspan=""2"">1천원</td><td rowspan=""2"">8천원</td><td rowspan=""2"">9천원</td></tr><tr><td>국내외겸용 (K-World(JCB)/Master)</td></tr></table>
- 연회비는 카드발급 시점을 기준으로 1년 단위로 청구되며, 초회/차기년도 연회비 면제조건은 없습니다.
- 연회비 관련 세부안내는 ‘KB국민카드 홈페이지(www.kbcard.com) > KB국민 Easy shopping 카드 > 연회비’ 참조
- 모바일 단독카드란? 카드 실물 없이 스마트폰 앱에 카드정보를 등록하여 모바일로 이용 가능한 카드입니다. (KB Pay 방식)
- 모바일 단독카드와 기타 일반 KB국민카드 동시 보유 시 해당 일반카드 연회비가 청구됩니다.
[연회비 반환 기준]
회원이 유효기간이 도래하기 전에 카드를 해지한 경우 연회비 반환금액은 계약을 해지한 날부터 일할 계산하여 산정하며, 10영업일 이내에 반환처리 됩니다.     부가서비스 제공내역 확인에 시간이 소요되는 등의 불가피한 사유로 10영업일 이내에 반환하기 어려운 경우 계약해지일부터 3개월 이내에 반환할 수 있습니다.     이 경우 회원이 이미 납부한 연회비에 반영된 다음의 비용은 금액 산정에서 제외됩니다.     ① 카드의 발행·배송 등 카드발급(신규발급)에 소요된 비용     ② 카드 이용 시 제공되는 추가적인 혜택(기프트 제공 비용) 등 부가서비스 제공에 소요된 비용",2026-06-05 17:24
09115,국민,American Express Blue Card,신용,AMEX,True,TRUE,0,0,19000,0,"(모바일단독: 13,000원)",300000,"온라인 쇼핑(KB Pay) 10% 할인 | 주유 100원/L, 편의점 5% 할인 | 이동통신요금 10%, OTT 30% 할인",https://img1.kbcard.com/ST/img/cxc/kbcard/upload/img/product/09115_img.png,https://card.kbcard.com/CRD/DVIEW/HCAMCXPRICAC0076?mainCC=a&cooperationcode=09115,TRUE,"<table class=""benefit-table""><tr><th>구분</th><th>발급유형</th><th>기본연회비</th><th>제휴연회비</th><th>합계</th></tr><tr><th rowspan=""2"">국내외겸용(Amex)</th><td>일반</td><td>7천원</td><td>1만2천원</td><td>1만9천원</td></tr><tr><td>모바일 단독</td><td>1천원</td><td>1만2천원</td><td>1만3천원</td></tr></table>
- 연회비는 카드발급 시점을 기준으로 1년 단위로 청구되며, 초회/차기년도 연회비 면제조건은 없습니다.
- 모바일 단독카드란 카드 실물없이 스마트폰 앱에 카드정보를 등록하여 모바일로 이용 가능한 카드입니다.(KB Pay 방식)
- ‘모바일 단독카드’와 ‘기타 일반 KB국민카드’ 동시 보유 시 기본연회비는 ‘해당 일반카드’ 기준으로 청구되며, 제휴연회비는 상품별로 청구됩니다.
- American Express Blue KB Kookmin Card를 모바일 단독카드로 발급받는 경우 국내 일부 및 해외 오프라인 가맹점에서 사용이 제한됩니다.
- 모바일 단독카드 신청 시 'KB국민모바일회원약관'을 반드시 확인하시기 바랍니다. 모바일 단독카드로 이용 가능한 국내 오프라인 가맹점 세부 안내는 [KB국민카드 홈페이지 > 서비스 > 결제서비스 > KB Pay > KB Pay 가맹점] 참조
모바일 단독카드로 이용 가능한 국내 오프라인 가맹점 세부 안내는 [KB국민카드 홈페이지 > 서비스 > 결제서비스 > KB Pay > KB Pay 가맹점] 참조
[연회비 반환 기준]
- 회원이 유효기간이 도래하기 전에 카드를 해지한 경우, 연회비 반환금액은 계약을 해지한 날부터 일할 계산하여 산정하며 10영업일 이내에 반환처리 됩니다. 다만, 부가서비스 제공내역 확인에 시간이 소요되는 등 불가피한 사유로 10영업일 이내에 반환이 어려운 경우, 계약 해지일부터 3개월 이내에 반환할 수 있습니다. 회원이 이미 납부한 연회비에 반영된 다음의 비용은 금액산정에서 제외됩니다. ① 카드의 발행·배송 등 카드발급(신규발급)에 소요된 비용 ② 카드 이용 시 제공되는 추가적인 혜택(기프트 제공 비용) 등 부가서비스 제공에 소요된 비용
① 카드의 발행·배송 등 카드발급(신규발급)에 소요된 비용
② 카드 이용 시 제공되는 추가적인 혜택(기프트 제공 비용) 등 부가서비스 제공에 소요된 비용",2026-06-05 9:55
09137,국민,NEED Global 카드,신용,"Local,Mastercard",True,FALSE,30000,0,30000,0,"(모바일단독: 24,000원)",0,해외 가맹점 3.5% 청구할인 | 국내 가맹점 0.5% 청구할인 | 전월 이용실적 조건 및 할인한도 없음,https://img1.kbcard.com/ST/img/cxc/kbcard/upload/img/product/09137_img.png,https://card.kbcard.com/CRD/DVIEW/HCAMCXPRICAC0076?mainCC=a&cooperationcode=09137,TRUE,"<table class=""benefit-table""><tr><th>구분</th><th>발급유형</th><th>기본연회비</th><th>제휴연회비</th><th>합계</th></tr><tr><th rowspan=""3"">국내전용(Local) / 국내외겸용(Mastercard)</th><td>일반</td><td>7천원</td><td>2만3천원</td><td>3만원</td></tr><tr><td>모바일 단독</td><td>1천원</td><td>2만3천원</td><td>2만4천원</td></tr><tr><td>가족카드</td><td>-</td><td>7천원</td><td>7천원</td></tr></table>
- 연회비는 카드발급 시점 기준 1년 단위로 청구되며, 면제조건은 없습니다.
- 해당 카드 연회비(기본연회비+제휴연회비)는 카드별로 청구됩니다.
- 모바일 단독카드란 카드 실물없이 스마트폰 앱(KB Pay 등)에 카드정보를 등록하여 모바일로 이용 가능한 카드입니다.
- 모바일 단독카드는 본인 명의의 휴대폰으로만 이용 가능합니다.
- KB NEED Global 카드를 모바일 단독카드로 발급받는 경우 국내 및 해외 일부 오프라인 가맹점에서 사용이 제한될 수 있습니다.
- 모바일 단독카드 신청 시 'KB국민모바일회원약관'을 반드시 확인바랍니다.
[연회비 반환 기준]
- 회원이 유효기간이 도래하기 전에 카드를 해지한 경우, 연회비 반환금액은 계약을 해지한 날부터 일할 계산하여 산정하며 10영업일 이내에 반환처리 됩니다.
다만, 부가서비스 제공내역 확인에 시간이 소요되는 등 불가피한 사유로 10영업일 이내에 반환하기 어려운 경우, 계약 해지일부터 3개월 이내에 반환할 수 있습니다.
회원이 이미 납부한 연회비에 반영된 다음의 비용은 금액산정에서 제외됩니다. ① 카드의 발행·배송 등 카드발급(신규발급)에 소요된 비용 ② 카드 이용 시 제공되는 추가적인 혜택(기프트 제공 비용) 등 부가서비스 제공에 소요된 비용
① 카드의 발행·배송 등 카드발급(신규발급)에 소요된 비용
② 카드 이용 시 제공되는 추가적인 혜택(기프트 제공 비용) 등 부가서비스 제공에 소요된 비용",2026-06-05 11:20
09174,국민,청춘대로 톡톡카드,신용,"Local,Mastercard",True,TRUE,10000,0,12000,0,"JCB(K-WORLD): 10,000원(모바일단독: 4,000원) / MASTER카드: 12,000원(모바일단독: 6,000원)",300000,스타벅스 50% 청구할인 | 버거/패스트푸드 20% 청구할인 | 간편결제 Pay 10% 청구할인,https://img1.kbcard.com/ST/img/cxc/kbcard/upload/img/product/09174_img.png,https://card.kbcard.com/CRD/DVIEW/HCAMCXPRICAC0076?mainCC=a&cooperationcode=09174,TRUE,"<table class=""benefit-table""><tr><th>발급유형</th><th>브랜드</th><th>기본 연회비(회원별)</th><th>제휴 연회비(카드별)</th><th>합계</th></tr><tr><td rowspan=""2"">모바일 단독</td><td>K-WORLD(JCB)</td><td rowspan=""2"">1천원</td><td>3천원</td><td>4천원</td></tr><tr><td>국내외겸용(Master)</td><td>5천원</td><td>6천원</td></tr><tr><td rowspan=""2"">플라스틱</td><td>K-WORLD(JCB)</td><td rowspan=""2"">7천원</td><td>3천원</td><td>1만원</td></tr><tr><td>국내외겸용(마스터)</td><td>5천원</td><td>1만2천원</td></tr></table>
- 연회비 면제 조건 없음
- K-WORLD(JCB타입)는 국내 및 JCB해외 가맹점에서 이용 가능한 KB국민카드의 고유브랜드입니다.
- 모바일 단독카드와 기타 실물 KB국민카드 동시 보유시 해당 실물카드 연회비가 청구됩니다.
[연회비 반환 기준]
- 유효기간이 도래 전 카드 해지 시 연회비에서 발급비용 차감 후 잔여금액을 일 단위로 계산하여 해지일로부터 10영업일 이내 결제계좌로 자동 입금해드립니다. (단, 2차년도 이후는 발급비용을 차감하지 않음)
- 모바일 단독카드의 해지 시에는 모바일 단독카드 연회비 반환 기준에 의거하여 처리됩니다.
- 모바일 단독카드 연회비 반환기준 바로보기
[모바일 단독카드 기본 연회비]
<table class=""benefit-table""><tr><th>기본연회비</th></tr><tr><td>1천원/3천원/6천원</td></tr></table>
[모바일 단독카드 연회비 반환 기준]
- 모바일 단독카드의 해지 시 실물카드에 해당되는 초회년도 발급비용이 차감되지 않습니다.
- 다만, 모바일 단독카드와 실물카드를 동시에 보유한 고객의 경우 아래의 기준에 따릅니다. 고객1. 모바일 단독카드 신규 발급 후 실물카드를 추가 발급한 고객 ① 신규발급 초회년도에 모바일 단독카드와 실물카드를 모두 해지한 경우 → 모바일 단독카드 기본 연회비 중 실물카드에 해당하는 발급비용 차감 후 환급 모바일 단독카드 기본연회비가 1천원, 3천원인 경우 환급 금액은 없으며, 6천원인 경우에 한하여 일할 계산한 금액을 차감한 후 환급됩니다. ② 신규발급 차기년도에 모바일 단독카드와 실물카드를 모두 해지한 경우
                                    → 실물카드에 해당하는 발급비용 미 차감 고객2. 실물카드 신규 발급 후 모바일 단독카드를 추가 발급한 고객 → 실물카드 연회비 기준에 따라 반환
- 고객1. 모바일 단독카드 신규 발급 후 실물카드를 추가 발급한 고객 ① 신규발급 초회년도에 모바일 단독카드와 실물카드를 모두 해지한 경우 → 모바일 단독카드 기본 연회비 중 실물카드에 해당하는 발급비용 차감 후 환급 모바일 단독카드 기본연회비가 1천원, 3천원인 경우 환급 금액은 없으며, 6천원인 경우에 한하여 일할 계산한 금액을 차감한 후 환급됩니다. ② 신규발급 차기년도에 모바일 단독카드와 실물카드를 모두 해지한 경우
                                    → 실물카드에 해당하는 발급비용 미 차감
- 고객2. 실물카드 신규 발급 후 모바일 단독카드를 추가 발급한 고객 → 실물카드 연회비 기준에 따라 반환
모바일 단독카드 기본연회비가 1천원, 3천원인 경우 환급 금액은 없으며, 6천원인 경우에 한하여 일할 계산한 금액을 차감한 후 환급됩니다.",2026-06-05 9:53
09244,국민,Easy on카드,신용,"Local,UnionPay,Mastercard",TRUE,TRUE,20000,0,20000,0,"(모바일단독: 14,000원)",500000,푸드 5% 할인 | 특화서비스 5% 할인 | Plus 서비스 5% 할인,https://img1.kbcard.com/ST/img/cxc/kbcard/upload/img/product/09244_img.png,https://card.kbcard.com/CRD/DVIEW/HCAMCXPRICAC0076?mainCC=a&cooperationcode=09244,TRUE,"<table class=""benefit-table""><tr><th>발급유형</th><th>브랜드</th><th>기본연회비(회원별)</th><th>제휴연회비(카드별)</th><th>합계</th></tr><tr><th rowspan=""2"">모바일 단독</th><td>K-WORLD(UPI)</td><td rowspan=""2"">1천원</td><td rowspan=""2"">1만 3천원</td><td rowspan=""2"">1만 4천원</td></tr><tr><td>국내외겸용(Master)</td></tr><tr><th rowspan=""2"">일반</th><td>K-WORLD(UPI)</td><td rowspan=""2"">7천원</td><td rowspan=""2"">1만 3천원</td><td rowspan=""2"">2만원</td></tr><tr><td>국내외겸용(Master)</td></tr></table>
- 초회/차기년도 연회비 면제조건은 없습니다.
- K-WORLD(UPI)는 국내 및 UPI 해외 가맹점에서 이용 가능한 KB국민카드 고유 브랜드입니다. (UPI 해외 가맹점 우대 서비스 동일 제공)
- 모바일 단독카드란? 카드 실물 없이 스마트폰 앱에 카드정보를 등록하여 모바일로 이용 가능한 카드입니다.(KB Pay 방식)
- 모바일 단독카드와 기타 일반 KB국민카드 동시 보유 시 해당 일반카드 연회비가 청구됩니다.
- 연회비 반환 기준 : 회원이 유효기간이 도래하기 전에 카드를 해지한 경우 연회비 반환금액은 계약을 해지한 날부터 일할 계산하여 산정하며, 10영업일 이내에 반환처리 됩니다. 부가서비스 제공내역 확인에 시간이 소요되는 등의 불가피한 사유로 10영업일 이내에 반환하기 어려운 경우 계약 해지일부터 3개월 이내에 반환할 수 있습니다. 이 경우 회원이 이미 납부한 연회비에 반영된 다음의 비용은 금액산정에서 제외됩니다. ① 카드의 발행·배송 등 카드발급(신규발급)에 소요된 비용 ② 카드 이용시 제공되는 추가적인 혜택 (기프트 제공 비용) 등 부가서비스 제공에 소요된 비용",2026-06-05 17:24
